Student_ID,Student_Name,Gender,Class,Section,Subject,Attendance_Percentage,Study_Hours_Per_Week,Sleep_Hours_Per_Day,Parental_Support,Internet_Access,Extracurricular_Activities,Internal_Marks,Assignment_Score,Final_Exam_Marks,Total_Marks,Grade,Result,Performance_Category
2680,Student_1680,Female,SY,A,Computer Science,78.2,23.4,8.4,Low,Yes,Yes,21.8,7.9,31.9,61.6,B,Pass,Average
2681,Student_1681,Male,TY,C,Mathematics,73.3,8.4,6.7,Medium,No,No,17.0,5.8,30.7,53.5,C,Pass,Average
2681,Student_1681,Male,TY,C,Physics,73.3,8.4,6.7,Medium,No,No,24.9,8.0,48.6,81.5,A,Pass,Excellent
2681,Student_1681,Male,TY,C,Chemistry,73.3,8.4,6.7,Medium,No,No,18.3,10.0,49.2,77.6,B+,Pass,Good
2681,Student_1681,Male,TY,C,English,73.3,8.4,6.7,Medium,No,No,28.5,9.7,39.2,77.4,B+,Pass,Good
2681,Student_1681,Male,TY,C,Computer Science,73.3,8.4,6.7,Medium,No,No,21.9,10.0,48.2,80.1,A,Pass,Excellent
2682,Student_1682,Female,FY,A,Mathematics,80.5,14.2,6.0,Medium,Yes,Yes,16.6,8.5,25.0,50.0,C,Pass,Average
2682,Student_1682,Female,FY,A,Physics,80.5,14.2,6.0,Medium,Yes,Yes,12.3,2.9,43.4,58.6,C,Pass,Average
2682,Student_1682,Female,FY,A,Chemistry,80.5,14.2,6.0,Medium,Yes,Yes,25.9,1.4,42.0,69.3,B,Pass,Good
2682,Student_1682,Female,FY,A,English,80.5,14.2,6.0,Medium,Yes,Yes,17.9,10.0,45.1,73.0,B+,Pass,Good
2682,Student_1682,Female,FY,A,Computer Science,80.5,14.2,6.0,Medium,Yes,Yes,24.4,9.9,43.7,78.0,B+,Pass,Good
2683,Student_1683,Female,TY,A,Mathematics,66.3,8.7,9.6,Medium,Yes,No,10.9,5.3,17.2,33.4,F,Fail,Needs Improvement
2683,Student_1683,Female,TY,A,Physics,66.3,8.7,9.6,Medium,Yes,No,3.0,1.3,40.8,45.1,D,Pass,Needs Improvement
2683,Student_1683,Female,TY,A,Chemistry,66.3,8.7,9.6,Medium,Yes,No,7.6,10.0,42.7,60.3,B,Pass,Average
2683,Student_1683,Female,TY,A,English,66.3,8.7,9.6,Medium,Yes,No,21.0,0.9,45.5,67.4,B,Pass,Good
2683,Student_1683,Female,TY,A,Computer Science,66.3,8.7,9.6,Medium,Yes,No,12.9,0.2,34.1,47.3,D,Pass,Needs Improvement
2684,Student_1684,Female,FY,B,Mathematics,88.1,11.3,7.8,High,Yes,No,15.7,6.2,44.3,66.2,B,Pass,Good
2684,Student_1684,Female,FY,B,Physics,88.1,11.3,7.8,High,Yes,No,19.6,9.6,44.5,73.7,B+,Pass,Good
2684,Student_1684,Female,FY,B,Chemistry,88.1,11.3,7.8,High,Yes,No,29.9,8.5,33.0,71.4,B+,Pass,Good
2684,Student_1684,Female,FY,B,English,88.1,11.3,7.8,High,Yes,No,30.0,5.6,60.0,95.6,A+,Pass,Excellent
2684,Student_1684,Female,FY,B,Computer Science,88.1,11.3,7.8,High,Yes,No,25.4,5.7,46.2,77.2,B+,Pass,Good
2685,Student_1685,Male,TY,C,Mathematics,80.1,22.7,6.7,Medium,Yes,No,22.4,10.0,52.9,85.3,A,Pass,Excellent
2685,Student_1685,Male,TY,C,Physics,80.1,22.7,6.7,Medium,Yes,No,22.0,8.5,48.3,78.8,B+,Pass,Good
2685,Student_1685,Male,TY,C,Chemistry,80.1,22.7,6.7,Medium,Yes,No,25.7,9.3,53.3,88.3,A,Pass,Excellent
2685,Student_1685,Male,TY,C,English,80.1,22.7,6.7,Medium,Yes,No,30.0,9.2,60.0,99.2,A+,Pass,Excellent
2685,Student_1685,Male,TY,C,Computer Science,80.1,22.7,6.7,Medium,Yes,No,21.8,8.3,33.7,63.8,B,Pass,Average
2686,Student_1686,Female,SY,B,Mathematics,80.5,15.4,6.6,Low,Yes,Yes,14.9,5.4,44.1,64.4,B,Pass,Average
2686,Student_1686,Female,SY,B,Physics,80.5,15.4,6.6,Low,Yes,Yes,16.9,3.3,41.4,61.6,B,Pass,Average
2686,Student_1686,Female,SY,B,Chemistry,80.5,15.4,6.6,Low,Yes,Yes,30.0,8.2,46.7,84.9,A,Pass,Excellent
2686,Student_1686,Female,SY,B,English,80.5,15.4,6.6,Low,Yes,Yes,17.3,4.0,38.8,60.1,B,Pass,Average
2686,Student_1686,Female,SY,B,Computer Science,80.5,15.4,6.6,Low,Yes,Yes,23.4,4.1,59.1,86.5,A,Pass,Excellent
2687,Student_1687,Female,TY,A,Mathematics,67.3,15.3,7.3,Medium,Yes,Yes,18.5,6.6,48.1,73.1,B+,Pass,Good
2687,Student_1687,Female,TY,A,Physics,67.3,15.3,7.3,Medium,Yes,Yes,10.0,10.0,37.2,57.3,C,Pass,Average
2687,Student_1687,Female,TY,A,Chemistry,67.3,15.3,7.3,Medium,Yes,Yes,22.5,6.9,27.0,56.3,C,Pass,Average
2687,Student_1687,Female,TY,A,English,67.3,15.3,7.3,Medium,Yes,Yes,15.7,6.0,32.6,54.2,C,Pass,Average
2687,Student_1687,Female,TY,A,Computer Science,67.3,15.3,7.3,Medium,Yes,Yes,19.2,8.1,50.1,77.4,B+,Pass,Good
2688,Student_1688,Male,SY,B,Mathematics,84.3,9.3,6.5,High,Yes,No,20.9,7.2,33.5,61.6,B,Pass,Average
2688,Student_1688,Male,SY,B,Physics,84.3,9.3,6.5,High,Yes,No,10.3,8.0,60.0,78.3,B+,Pass,Good
2688,Student_1688,Male,SY,B,Chemistry,84.3,9.3,6.5,High,Yes,No,23.7,9.3,41.9,74.9,B+,Pass,Good
2688,Student_1688,Male,SY,B,English,84.3,9.3,6.5,High,Yes,No,23.9,10.0,58.1,92.0,A+,Pass,Excellent
2688,Student_1688,Male,SY,B,Computer Science,84.3,9.3,6.5,High,Yes,No,22.8,9.9,54.2,86.9,A,Pass,Excellent
2689,Student_1689,Female,FY,C,Mathematics,67.5,11.9,8.4,High,Yes,No,21.1,6.5,41.7,69.3,B,Pass,Good
2689,Student_1689,Female,FY,C,Physics,67.5,11.9,8.4,High,Yes,No,12.8,3.3,40.7,56.8,C,Pass,Average
2689,Student_1689,Female,FY,C,Chemistry,67.5,11.9,8.4,High,Yes,No,27.4,8.4,43.0,78.9,B+,Pass,Good
2689,Student_1689,Female,FY,C,English,67.5,11.9,8.4,High,Yes,No,26.9,10.0,43.2,80.1,A,Pass,Excellent
2689,Student_1689,Female,FY,C,Computer Science,67.5,11.9,8.4,High,Yes,No,19.6,10.0,39.6,69.2,B,Pass,Good
2690,Student_1690,Female,FY,B,Mathematics,69.7,23.1,7.1,Low,Yes,Yes,15.6,4.4,23.6,43.6,D,Pass,Needs Improvement
2690,Student_1690,Female,FY,B,Physics,69.7,23.1,7.1,Low,Yes,Yes,18.8,5.3,45.9,70.1,B+,Pass,Good
2690,Student_1690,Female,FY,B,Chemistry,69.7,23.1,7.1,Low,Yes,Yes,15.2,10.0,42.4,67.6,B,Pass,Good
2690,Student_1690,Female,FY,B,English,69.7,23.1,7.1,Low,Yes,Yes,18.2,5.2,43.6,67.0,B,Pass,Good
2690,Student_1690,Female,FY,B,Computer Science,69.7,23.1,7.1,Low,Yes,Yes,28.2,5.5,30.4,64.1,B,Pass,Average
2691,Student_1691,Male,TY,C,Mathematics,79.1,16.5,8.1,Medium,Yes,Yes,12.9,10.0,34.3,57.1,C,Pass,Average
2691,Student_1691,Male,TY,C,Physics,79.1,16.5,8.1,Medium,Yes,Yes,20.9,7.4,59.8,88.1,A,Pass,Excellent
2691,Student_1691,Male,TY,C,Chemistry,79.1,16.5,8.1,Medium,Yes,Yes,27.4,10.0,39.2,76.6,B+,Pass,Good
2691,Student_1691,Male,TY,C,English,79.1,16.5,8.1,Medium,Yes,Yes,18.2,10.0,60.0,88.2,A,Pass,Excellent
2691,Student_1691,Male,TY,C,Computer Science,79.1,16.5,8.1,Medium,Yes,Yes,30.0,10.0,60.0,100.0,A+,Pass,Excellent
2692,Student_1692,Male,SY,C,Mathematics,100.0,12.3,7.2,High,Yes,Yes,16.6,7.1,40.9,64.6,B,Pass,Average
2692,Student_1692,Male,SY,C,Physics,100.0,12.3,7.2,High,Yes,Yes,21.4,7.0,38.8,67.2,B,Pass,Good
2692,Student_1692,Male,SY,C,Chemistry,100.0,12.3,7.2,High,Yes,Yes,14.0,6.7,32.1,52.9,C,Pass,Average
2692,Student_1692,Male,SY,C,English,100.0,12.3,7.2,High,Yes,Yes,22.3,7.9,40.8,71.0,B+,Pass,Good
2692,Student_1692,Male,SY,C,Computer Science,100.0,12.3,7.2,High,Yes,Yes,25.5,9.6,41.3,76.4,B+,Pass,Good
2693,Student_1693,Male,TY,B,Mathematics,80.1,16.2,8.0,High,Yes,No,22.0,4.7,33.0,59.7,C,Pass,Average
2693,Student_1693,Male,TY,B,Physics,80.1,16.2,8.0,High,Yes,No,17.6,7.2,39.0,63.8,B,Pass,Average
2693,Student_1693,Male,TY,B,Chemistry,80.1,16.2,8.0,High,Yes,No,23.2,3.9,49.0,76.1,B+,Pass,Good
2693,Student_1693,Male,TY,B,English,80.1,16.2,8.0,High,Yes,No,20.6,10.0,56.2,86.8,A,Pass,Excellent
2693,Student_1693,Male,TY,B,Computer Science,80.1,16.2,8.0,High,Yes,No,22.9,7.2,42.3,72.4,B+,Pass,Good
2694,Student_1694,Male,FY,A,Mathematics,47.2,15.3,8.5,Medium,Yes,No,9.7,6.8,14.3,30.8,F,Fail,Needs Improvement
2694,Student_1694,Male,FY,A,Physics,47.2,15.3,8.5,Medium,Yes,No,6.1,4.3,12.4,22.7,F,Fail,Needs Improvement
2694,Student_1694,Male,FY,A,Chemistry,47.2,15.3,8.5,Medium,Yes,No,7.5,2.9,25.9,36.3,F,Fail,Needs Improvement
2694,Student_1694,Male,FY,A,English,47.2,15.3,8.5,Medium,Yes,No,24.5,3.9,31.2,59.6,C,Pass,Average
2694,Student_1694,Male,FY,A,Computer Science,47.2,15.3,8.5,Medium,Yes,No,12.8,4.7,28.1,45.7,D,Pass,Needs Improvement
2695,Student_1695,Male,SY,B,Mathematics,70.3,9.8,8.8,Medium,Yes,Yes,26.1,6.6,38.2,70.9,B+,Pass,Good
2695,Student_1695,Male,SY,B,Physics,70.3,9.8,8.8,Medium,Yes,Yes,30.0,10.0,45.6,85.6,A,Pass,Excellent
2695,Student_1695,Male,SY,B,Chemistry,70.3,9.8,8.8,Medium,Yes,Yes,25.9,10.0,41.5,77.4,B+,Pass,Good
2695,Student_1695,Male,SY,B,English,70.3,9.8,8.8,Medium,Yes,Yes,27.5,7.5,48.4,83.4,A,Pass,Excellent
2695,Student_1695,Male,SY,B,Computer Science,70.3,9.8,8.8,Medium,Yes,Yes,25.7,10.0,50.6,86.3,A,Pass,Excellent
2696,Student_1696,Male,FY,A,Mathematics,86.2,12.2,7.5,Medium,Yes,Yes,24.8,10.0,52.4,87.2,A,Pass,Excellent
2696,Student_1696,Male,FY,A,Physics,86.2,12.2,7.5,Medium,Yes,Yes,22.4,7.1,54.2,83.7,A,Pass,Excellent
2696,Student_1696,Male,FY,A,Chemistry,86.2,12.2,7.5,Medium,Yes,Yes,20.4,8.2,40.0,68.6,B,Pass,Good
2696,Student_1696,Male,FY,A,English,86.2,12.2,7.5,Medium,Yes,Yes,30.0,5.3,57.3,92.6,A+,Pass,Excellent
2696,Student_1696,Male,FY,A,Computer Science,86.2,12.2,7.5,Medium,Yes,Yes,20.4,4.6,55.6,80.6,A,Pass,Excellent
2697,Student_1697,Male,TY,A,Mathematics,64.5,25.3,6.0,Low,Yes,No,17.8,10.0,60.0,87.8,A,Pass,Excellent
2697,Student_1697,Male,TY,A,Physics,64.5,25.3,6.0,Low,Yes,No,30.0,7.8,51.1,88.9,A,Pass,Excellent
2697,Student_1697,Male,TY,A,Chemistry,64.5,25.3,6.0,Low,Yes,No,24.4,10.0,50.9,85.3,A,Pass,Excellent
2697,Student_1697,Male,TY,A,English,64.5,25.3,6.0,Low,Yes,No,30.0,8.4,48.7,87.1,A,Pass,Excellent
2697,Student_1697,Male,TY,A,Computer Science,64.5,25.3,6.0,Low,Yes,No,28.0,7.1,45.6,80.7,A,Pass,Excellent
2698,Student_1698,Male,SY,B,Mathematics,88.0,16.0,6.8,High,Yes,Yes,16.4,7.2,56.3,79.8,B+,Pass,Good
2698,Student_1698,Male,SY,B,Physics,88.0,16.0,6.8,High,Yes,Yes,18.4,5.0,53.8,77.3,B+,Pass,Good
2698,Student_1698,Male,SY,B,Chemistry,88.0,16.0,6.8,High,Yes,Yes,27.9,7.0,60.0,94.9,A+,Pass,Excellent
2698,Student_1698,Male,SY,B,English,88.0,16.0,6.8,High,Yes,Yes,28.3,10.0,43.9,82.2,A,Pass,Excellent
2698,Student_1698,Male,SY,B,Computer Science,88.0,16.0,6.8,High,Yes,Yes,15.4,9.4,51.4,76.1,B+,Pass,Good
2699,Student_1699,Female,TY,A,Mathematics,79.9,6.2,7.0,Low,Yes,No,18.4,10.0,32.4,60.8,B,Pass,Average
2699,Student_1699,Female,TY,A,Physics,79.9,6.2,7.0,Low,Yes,No,25.7,5.3,43.6,74.6,B+,Pass,Good
2699,Student_1699,Female,TY,A,Chemistry,79.9,6.2,7.0,Low,Yes,No,20.2,4.6,44.3,69.0,B,Pass,Good
2699,Student_1699,Female,TY,A,English,79.9,6.2,7.0,Low,Yes,No,16.2,1.6,51.9,69.7,B,Pass,Good
2699,Student_1699,Female,TY,A,Computer Science,79.9,6.2,7.0,Low,Yes,No,25.3,2.9,39.7,67.9,B,Pass,Good
2700,Student_1700,Female,FY,A,Mathematics,89.9,16.6,6.4,Medium,Yes,Yes,20.9,9.8,33.7,64.4,B,Pass,Average
2700,Student_1700,Female,FY,A,Physics,89.9,16.6,6.4,Medium,Yes,Yes,7.8,8.3,48.0,64.0,B,Pass,Average
2700,Student_1700,Female,FY,A,Chemistry,89.9,16.6,6.4,Medium,Yes,Yes,15.3,5.8,36.5,57.6,C,Pass,Average
2700,Student_1700,Female,FY,A,English,89.9,16.6,6.4,Medium,Yes,Yes,22.7,9.1,50.2,82.0,A,Pass,Excellent
2700,Student_1700,Female,FY,A,Computer Science,89.9,16.6,6.4,Medium,Yes,Yes,24.4,3.8,40.4,68.6,B,Pass,Good
2701,Student_1701,Female,SY,B,Mathematics,71.3,20.5,6.2,Medium,Yes,No,14.9,6.1,54.3,75.3,B+,Pass,Good
2701,Student_1701,Female,SY,B,Physics,71.3,20.5,6.2,Medium,Yes,No,12.8,5.7,56.8,75.2,B+,Pass,Good
2701,Student_1701,Female,SY,B,Chemistry,71.3,20.5,6.2,Medium,Yes,No,15.2,6.3,56.1,77.6,B+,Pass,Good
2701,Student_1701,Female,SY,B,English,71.3,20.5,6.2,Medium,Yes,No,20.3,10.0,56.1,86.4,A,Pass,Excellent
2701,Student_1701,Female,SY,B,Computer Science,71.3,20.5,6.2,Medium,Yes,No,23.6,3.4,52.8,79.8,B+,Pass,Good
2702,Student_1702,Male,TY,B,Mathematics,70.4,9.5,7.2,Medium,Yes,No,4.0,6.2,32.8,43.0,D,Pass,Needs Improvement
2702,Student_1702,Male,TY,B,Physics,70.4,9.5,7.2,Medium,Yes,No,3.6,4.5,35.6,43.7,D,Pass,Needs Improvement
2702,Student_1702,Male,TY,B,Chemistry,70.4,9.5,7.2,Medium,Yes,No,15.9,5.7,30.0,51.6,C,Pass,Average
2702,Student_1702,Male,TY,B,English,70.4,9.5,7.2,Medium,Yes,No,23.0,5.6,45.5,74.1,B+,Pass,Good
2702,Student_1702,Male,TY,B,Computer Science,70.4,9.5,7.2,Medium,Yes,No,16.8,2.4,35.9,55.1,C,Pass,Average
2703,Student_1703,Male,FY,B,Mathematics,84.8,11.7,5.9,Medium,Yes,Yes,17.4,10.0,36.8,64.3,B,Pass,Average
2703,Student_1703,Male,FY,B,Physics,84.8,11.7,5.9,Medium,Yes,Yes,15.8,8.4,39.6,63.8,B,Pass,Average
2703,Student_1703,Male,FY,B,Chemistry,84.8,11.7,5.9,Medium,Yes,Yes,29.2,6.1,41.1,76.4,B+,Pass,Good
2703,Student_1703,Male,FY,B,English,84.8,11.7,5.9,Medium,Yes,Yes,25.5,2.5,47.7,75.7,B+,Pass,Good
2703,Student_1703,Male,FY,B,Computer Science,84.8,11.7,5.9,Medium,Yes,Yes,17.1,5.4,47.2,69.7,B,Pass,Good
2704,Student_1704,Male,TY,A,Mathematics,77.9,21.3,5.7,Medium,Yes,Yes,17.0,6.8,41.9,65.7,B,Pass,Good
2704,Student_1704,Male,TY,A,Physics,77.9,21.3,5.7,Medium,Yes,Yes,15.7,8.6,33.0,57.3,C,Pass,Average
2704,Student_1704,Male,TY,A,Chemistry,77.9,21.3,5.7,Medium,Yes,Yes,10.8,6.5,49.5,66.7,B,Pass,Good
2704,Student_1704,Male,TY,A,English,77.9,21.3,5.7,Medium,Yes,Yes,26.0,8.0,44.6,78.6,B+,Pass,Good
2704,Student_1704,Male,TY,A,Computer Science,77.9,21.3,5.7,Medium,Yes,Yes,24.2,6.9,46.0,77.1,B+,Pass,Good
2705,Student_1705,Male,TY,C,Mathematics,77.2,14.2,5.1,Medium,Yes,No,10.5,0.3,49.6,60.4,B,Pass,Average
2705,Student_1705,Male,TY,C,Physics,77.2,14.2,5.1,Medium,Yes,No,18.0,8.2,27.0,53.2,C,Pass,Average
2705,Student_1705,Male,TY,C,Chemistry,77.2,14.2,5.1,Medium,Yes,No,14.3,2.0,22.2,38.5,F,Fail,Needs Improvement
2705,Student_1705,Male,TY,C,English,77.2,14.2,5.1,Medium,Yes,No,16.4,3.9,39.6,59.8,C,Pass,Average
2705,Student_1705,Male,TY,C,Computer Science,77.2,14.2,5.1,Medium,Yes,No,18.7,4.3,42.0,65.0,B,Pass,Good
2706,Student_1706,Male,TY,A,Mathematics,96.8,13.3,7.5,Medium,Yes,Yes,11.2,8.2,46.0,65.4,B,Pass,Good
2706,Student_1706,Male,TY,A,Physics,96.8,13.3,7.5,Medium,Yes,Yes,22.7,3.4,34.6,60.7,B,Pass,Average
2706,Student_1706,Male,TY,A,Chemistry,96.8,13.3,7.5,Medium,Yes,Yes,21.0,7.8,60.0,88.7,A,Pass,Excellent
2706,Student_1706,Male,TY,A,English,96.8,13.3,7.5,Medium,Yes,Yes,17.4,10.0,50.8,78.1,B+,Pass,Good
2706,Student_1706,Male,TY,A,Computer Science,96.8,13.3,7.5,Medium,Yes,Yes,27.3,8.5,38.5,74.2,B+,Pass,Good
2707,Student_1707,Female,TY,C,Mathematics,85.2,7.3,7.4,Medium,Yes,No,15.8,2.5,22.7,41.0,D,Pass,Needs Improvement
2707,Student_1707,Female,TY,C,Physics,85.2,7.3,7.4,Medium,Yes,No,13.7,8.1,32.4,54.2,C,Pass,Average
2707,Student_1707,Female,TY,C,Chemistry,85.2,7.3,7.4,Medium,Yes,No,17.4,6.0,48.4,71.8,B+,Pass,Good
2707,Student_1707,Female,TY,C,English,85.2,7.3,7.4,Medium,Yes,No,22.9,8.5,52.8,84.2,A,Pass,Excellent
2707,Student_1707,Female,TY,C,Computer Science,85.2,7.3,7.4,Medium,Yes,No,14.8,1.1,37.7,53.6,C,Pass,Average
2708,Student_1708,Male,FY,B,Mathematics,54.1,19.4,6.6,High,Yes,Yes,22.5,6.6,60.0,89.1,A,Pass,Excellent
2708,Student_1708,Male,FY,B,Physics,54.1,19.4,6.6,High,Yes,Yes,23.9,6.0,56.1,86.0,A,Pass,Excellent
2708,Student_1708,Male,FY,B,Chemistry,54.1,19.4,6.6,High,Yes,Yes,13.1,8.3,41.8,63.3,B,Pass,Average
2708,Student_1708,Male,FY,B,English,54.1,19.4,6.6,High,Yes,Yes,23.7,9.0,57.9,90.6,A+,Pass,Excellent
2708,Student_1708,Male,FY,B,Computer Science,54.1,19.4,6.6,High,Yes,Yes,23.6,7.0,33.1,63.6,B,Pass,Average
2709,Student_1709,Female,FY,C,Mathematics,87.6,13.1,8.1,High,Yes,No,3.2,6.9,46.4,56.5,C,Pass,Average
2709,Student_1709,Female,FY,C,Physics,87.6,13.1,8.1,High,Yes,No,5.2,9.1,51.6,65.9,B,Pass,Good
2709,Student_1709,Female,FY,C,Chemistry,87.6,13.1,8.1,High,Yes,No,19.0,10.0,39.7,68.7,B,Pass,Good
2709,Student_1709,Female,FY,C,English,87.6,13.1,8.1,High,Yes,No,14.8,5.6,57.5,78.0,B+,Pass,Good
2709,Student_1709,Female,FY,C,Computer Science,87.6,13.1,8.1,High,Yes,No,17.0,7.5,47.0,71.5,B+,Pass,Good
2710,Student_1710,Female,TY,B,Mathematics,86.4,3.1,5.9,Medium,Yes,Yes,8.9,10.0,34.3,53.2,C,Pass,Average
2710,Student_1710,Female,TY,B,Physics,86.4,3.1,5.9,Medium,Yes,Yes,26.8,6.3,40.6,73.7,B+,Pass,Good
2710,Student_1710,Female,TY,B,Chemistry,86.4,3.1,5.9,Medium,Yes,Yes,24.1,10.0,40.6,74.7,B+,Pass,Good
2710,Student_1710,Female,TY,B,English,86.4,3.1,5.9,Medium,Yes,Yes,21.8,5.7,42.7,70.2,B+,Pass,Good
2710,Student_1710,Female,TY,B,Computer Science,86.4,3.1,5.9,Medium,Yes,Yes,24.7,7.0,58.2,89.9,A,Pass,Excellent
2711,Student_1711,Male,FY,B,Mathematics,92.2,6.1,7.4,High,Yes,Yes,20.3,8.4,36.6,65.4,B,Pass,Good
2711,Student_1711,Male,FY,B,Physics,92.2,6.1,7.4,High,Yes,Yes,16.3,7.9,33.9,58.1,C,Pass,Average
2711,Student_1711,Male,FY,B,Chemistry,92.2,6.1,7.4,High,Yes,Yes,16.8,3.4,33.0,53.1,C,Pass,Average
2711,Student_1711,Male,FY,B,English,92.2,6.1,7.4,High,Yes,Yes,16.4,4.3,28.3,49.0,D,Pass,Needs Improvement
2711,Student_1711,Male,FY,B,Computer Science,92.2,6.1,7.4,High,Yes,Yes,12.3,8.8,41.9,63.0,B,Pass,Average
2712,Student_1712,Male,TY,C,Mathematics,66.7,11.2,7.1,Medium,Yes,Yes,23.3,6.0,34.2,63.6,B,Pass,Average
2712,Student_1712,Male,TY,C,Physics,66.7,11.2,7.1,Medium,Yes,Yes,19.9,6.1,49.3,75.2,B+,Pass,Good
2712,Student_1712,Male,TY,C,Chemistry,66.7,11.2,7.1,Medium,Yes,Yes,10.2,8.0,58.8,77.0,B+,Pass,Good
2712,Student_1712,Male,TY,C,English,66.7,11.2,7.1,Medium,Yes,Yes,21.1,8.7,36.5,66.3,B,Pass,Good
2712,Student_1712,Male,TY,C,Computer Science,66.7,11.2,7.1,Medium,Yes,Yes,19.1,5.0,60.0,84.1,A,Pass,Excellent
2713,Student_1713,Female,TY,B,Mathematics,81.9,8.6,6.2,Medium,Yes,No,18.2,10.0,53.4,81.6,A,Pass,Excellent
2713,Student_1713,Female,TY,B,Physics,81.9,8.6,6.2,Medium,Yes,No,19.7,10.0,43.9,73.6,B+,Pass,Good
2713,Student_1713,Female,TY,B,Chemistry,81.9,8.6,6.2,Medium,Yes,No,19.4,5.5,58.1,83.1,A,Pass,Excellent
2713,Student_1713,Female,TY,B,English,81.9,8.6,6.2,Medium,Yes,No,20.9,7.7,50.0,78.6,B+,Pass,Good
2713,Student_1713,Female,TY,B,Computer Science,81.9,8.6,6.2,Medium,Yes,No,22.0,7.5,48.4,77.9,B+,Pass,Good
2714,Student_1714,Male,SY,C,Mathematics,79.3,9.4,6.5,High,No,No,21.4,7.8,41.3,70.6,B+,Pass,Good
2714,Student_1714,Male,SY,C,Physics,79.3,9.4,6.5,High,No,No,14.0,6.0,45.8,65.8,B,Pass,Good
2714,Student_1714,Male,SY,C,Chemistry,79.3,9.4,6.5,High,No,No,20.9,8.0,60.0,88.9,A,Pass,Excellent
2714,Student_1714,Male,SY,C,English,79.3,9.4,6.5,High,No,No,22.0,10.0,48.2,80.2,A,Pass,Excellent
2714,Student_1714,Male,SY,C,Computer Science,79.3,9.4,6.5,High,No,No,24.2,7.3,60.0,91.6,A+,Pass,Excellent
2715,Student_1715,Male,TY,B,Mathematics,66.5,25.7,6.4,Medium,Yes,Yes,21.6,10.0,40.6,72.2,B+,Pass,Good
2715,Student_1715,Male,TY,B,Physics,66.5,25.7,6.4,Medium,Yes,Yes,4.2,4.2,38.6,47.0,D,Pass,Needs Improvement
2715,Student_1715,Male,TY,B,Chemistry,66.5,25.7,6.4,Medium,Yes,Yes,21.6,10.0,42.6,74.2,B+,Pass,Good
2715,Student_1715,Male,TY,B,English,66.5,25.7,6.4,Medium,Yes,Yes,20.4,8.7,45.0,74.2,B+,Pass,Good
2715,Student_1715,Male,TY,B,Computer Science,66.5,25.7,6.4,Medium,Yes,Yes,21.8,5.8,60.0,87.6,A,Pass,Excellent
2716,Student_1716,Female,FY,A,Mathematics,89.4,17.5,7.3,Low,Yes,Yes,25.6,8.7,56.2,90.5,A+,Pass,Excellent
2716,Student_1716,Female,FY,A,Physics,89.4,17.5,7.3,Low,Yes,Yes,25.0,9.9,51.3,86.2,A,Pass,Excellent
2716,Student_1716,Female,FY,A,Chemistry,89.4,17.5,7.3,Low,Yes,Yes,14.1,3.9,38.9,56.9,C,Pass,Average
2716,Student_1716,Female,FY,A,English,89.4,17.5,7.3,Low,Yes,Yes,30.0,9.4,48.1,87.5,A,Pass,Excellent
2716,Student_1716,Female,FY,A,Computer Science,89.4,17.5,7.3,Low,Yes,Yes,30.0,10.0,54.9,94.9,A+,Pass,Excellent
2717,Student_1717,Male,FY,A,Mathematics,75.1,1.1,7.7,High,Yes,Yes,19.1,3.4,38.5,60.9,B,Pass,Average
2717,Student_1717,Male,FY,A,Physics,75.1,1.1,7.7,High,Yes,Yes,19.8,6.4,32.6,58.8,C,Pass,Average
2717,Student_1717,Male,FY,A,Chemistry,75.1,1.1,7.7,High,Yes,Yes,9.5,4.4,48.4,62.3,B,Pass,Average
2717,Student_1717,Male,FY,A,English,75.1,1.1,7.7,High,Yes,Yes,23.9,2.5,49.8,76.2,B+,Pass,Good
2717,Student_1717,Male,FY,A,Computer Science,75.1,1.1,7.7,High,Yes,Yes,13.5,6.0,49.4,68.9,B,Pass,Good
2718,Student_1718,Female,FY,B,Mathematics,91.8,12.4,6.5,High,Yes,Yes,11.9,0.9,35.6,48.4,D,Pass,Needs Improvement
2718,Student_1718,Female,FY,B,Physics,91.8,12.4,6.5,High,Yes,Yes,17.7,8.4,39.8,65.9,B,Pass,Good
2718,Student_1718,Female,FY,B,Chemistry,91.8,12.4,6.5,High,Yes,Yes,18.3,6.2,39.8,64.2,B,Pass,Average
2718,Student_1718,Female,FY,B,English,91.8,12.4,6.5,High,Yes,Yes,30.0,8.1,40.6,78.7,B+,Pass,Good
2718,Student_1718,Female,FY,B,Computer Science,91.8,12.4,6.5,High,Yes,Yes,12.3,7.8,60.0,80.1,A,Pass,Excellent
2719,Student_1719,Female,SY,B,Mathematics,69.1,13.6,6.2,Medium,Yes,No,30.0,5.5,46.1,81.6,A,Pass,Excellent
2719,Student_1719,Female,SY,B,Physics,69.1,13.6,6.2,Medium,Yes,No,11.1,2.6,40.7,54.3,C,Pass,Average
2719,Student_1719,Female,SY,B,Chemistry,69.1,13.6,6.2,Medium,Yes,No,25.4,10.0,43.8,79.2,B+,Pass,Good
2719,Student_1719,Female,SY,B,English,69.1,13.6,6.2,Medium,Yes,No,18.0,1.5,40.9,60.4,B,Pass,Average
2719,Student_1719,Female,SY,B,Computer Science,69.1,13.6,6.2,Medium,Yes,No,21.3,5.5,29.0,55.8,C,Pass,Average
2720,Student_1720,Male,FY,C,Mathematics,60.5,6.6,7.2,High,Yes,Yes,12.5,6.9,26.6,46.1,D,Pass,Needs Improvement
